Date,CAC40...France,Basic.Materials,Consumer.Goods,Consumer.Services,Financials,Healthcare,Industrials,Oil...Gas,Technology,Telecomm,Utilities,ABS,EDE,AXW,DBV,IDL,SPS,ERO,ACC,BIT,BVI,APR,AIR,ATO,ASY,CAR,LTE,AGT,CAS,AXA,AIR.1,DAS,CAG,CAC,ADP,CRB,CC.,ASI,CHB,AKA,NAT,JCQ,MBW,FOU,GNF,LVM,SAV,ILD,IPH,ING,BIO,EGA,EDF,SGE,AKE,CAI,ARE,KOF,AIR.2,BUL,DAN,ROT,CAP,NPO,ORA,KOR,NEX,IMA,CIT,DIO,DIR,AVM,ISO,MAT,LBC,FLY,ESS,MAU,NRO,ALS,ERM,RCO,ICA,STD,EXE,FDR,EDL,ALT,BOU,PHA,PLO,PRT,NEX.1,NVC,RXL,LOI,ELE,TOT,SON,MAN,IPN,IPA,GFI,VLO,GFC,ESS.1,IMT,CNA,DBG,ETL,ESI,ROC,CNP,CEG,WAV,EUR,REN,CDA,ROB,EUF,PYH,FFP,FAI,GRB,SCH,LOU,LEC,HRM,PER,LPE,TFF,BOI,BON,VCT,JCD,EPE,COL,EXH,PUB,VET,TES,SOI,DAM,MGI,BIC,ZOD,GPB,TCH,LEG,STF,VLL,BOL,BNP,VIR,TCF,VIV,VIE,SDG,MER,GEN,SES,ALM,RUB,SAS,VIL,WLD,TFF.1,MWD,SOP,SEB,TRI,PEU,MIC,USA,GET,ORE,SAB,MMT,ABI,UBI,SAF,LAG,LYQ,MTB,ORP,HAV,SCO,LYW,SOG,SAM,SGO,MTI,TER,EPM,TEC,LY1,LYM,SEV,ENG,C50,CEU,CMU,CU2,CV9,CRP,CFA,DSB,X1G,X500,AEE,AAS
24-06-16,4106.73,1317.52,1902.35,926.66,672.68,1334.22,1425.93,744.79,917.48,660.43,493.45,13,16.625,20.55,51,120,39.77,156.16,36.245,6.4,18.595,11.25,5.917,76.18,22,22.15,51.69,52.48,47.47,18.18,88.50865218,68.06,7.651,41.915,99.53,15.705,158,107.72,8.506,28.99,70.37,12.645,16.77,61.22,20.72614377,135.15,55.99,175.45,10,101.3,117.7,132.11,10.1,59.99,68.34,84.5,3.28,37,52.11,786,60.83,22,80.1,20.2690815,13.665,27.515,40,175,57.44,142.4,25.23,906.4,26.89,49.48,97,50,115,2.76,19.69,20.325,26.33,74.32,62.2,58.4,75,77.43,1.21,12.235,26.38,24.8,27.285,142.15,45.37,25.93,11.905,38.19,77.29,40.62,9.21,14,52.21,23.2,22.7,42.625,121.15,39.71,58.14,3.439,2.3,16.865,38.39953,77.08,13.465,60.51,72.9,53.59,70.49,17.61,270,322.15,14,63,89.67,51.1,52.12,87,13.36,325.2,95.17,68.5,90.01,69,22.45,52.56,32.59,30.55,128,94,60.66,35.5,134.59,0.55,322,20.95,123.25,20.785,10.42,5.614,45.725,57.78,3.11,3.049,39.4,155.55,72.29,15.595,18.46,25.75,18.6,14.73,18.92,9.89,65.16,69.37,57,146.36,10.29,94.44,97.63,107,47.555,11.71,85.72,178.44,10,164.3,7.28,15.325,14.1,32.59,58.28,19.505,126.355,153.02,70.27,7.134,26.79,34,28.8,122.01,35.58,146.24,34.35,749,47.78,9.569,15.945,13.63,13.475,55.91,172.51,150.65,215.11,169.73,145.33,33.53,37.27,228.21,31.709,3.031,20.77
27-06-16,3984.72,1271.24,1856.38,888.45,637.3,1334.84,1360.12,737.39,878.96,656.57,478.78,12.46,16,20.2,50.01,123,37.14,150.45,32.885,6.18,18.095,11.4,5.517,71.08,21.8,21.445,49.205,52.48,45.85,16.405,86.40478194,64.78,7.194,40.62,94.14,15.76,152.65,106.47,8.429,28.6,68.2,11.81,16.66,58.8,19.48926882,131.4,55.6,170.15,9.58,95.34,113.8,131,9.695,58.57,63.88,82.05,3.12,34.73,49.92,750,60.46,21.69,74.4,18.74027,13.585,26.39,35.68,171,55.7,137.55,25.31,879.35,25.65,49.7,97,49.995,113.1,2.61,19.7,19.16,24.83,71.92,61.01,57.22,74,75.49,1.21,11.53,25.565,24.35,24.45,138.6,43.395,25.85,10.12,37.835,73,40.325,9.25,13.5,50.92,23,22.5,39.445,115.95,38.13,54.95,3.27,2.181,15.82,38.4092514,73.12,12.555,60.27,69.2,50.61,66.23,17.11,285.6,308.5,13.5,62.01,85.77,51.5,49.725,86.04,13.03,321.15,94.42,66.5,90.68,67,21.2,48.575,28.895,28.405,126,91.94,58.17,36.38,132.3,0.51,321.2,19.4,123,19.53,10.1,5.315,43.295,58.9,2.867,2.886,36.91,146.4,70.33,15.28,18.06,24.75,18.3,14.2,18.27,9.55,62.94,70.42,56.51,143.22,9.138,86.81,91.64,103.4,44.7,10.655,82.4,175.45,8.3,162.8,7,14.64,13.7,30.88,56.02,18.48,126.44,153.24,70.3,6.929,25.325,33.57,26.385,122.01,32.51,146.72,33.54,730.3,45.85,9.122,15.33,12.905,13.18,54.425,166.46,145.91,211.38,163.26,144.63,33.4,36.91,230.45,31.164,2.987,20.5
28-06-16,4088.85,1289.67,1892.03,905.7,654.85,1375.88,1396.05,755.55,899.33,680.21,492.89,12.74,16.86,20.55,55,124,38.17,154.05,34.155,6.2,18.34,11.38,5.635,72.22,22.38,21.62,51.6,55.01,47.265,17.2,87.73918112,66,7.496,41.66,96.1,15.95,153.05,108.84,8.441,28.9,69,11.8,16.8,59.85,20.91046239,134.65,55.28,176.6,10.07,101.4,115.6,130.11,9.996,60.36,66.7,81.65,3.12,33.81,51.11,770,60.91,21.53,76.5,18.9868525,14.075,27.005,36.58,172.1,55.31,142,26.22,900,25,48.99,97,50,116.15,2.7,19.65,19.05,26.51,72.48,61.95,58.79,72.41,77.47,1.23,11.75,25.63,24.9,24.995,141.05,44.405,25.89,10.41,38.725,74.23,41.39,9.26,13.8,52.89,22.96,22.6,39.9,120.5,39.03,57.01,3.347,2.21,16.035,38.39953,74.32,12.585,60.6,68,52.58,68.32,17.25,284,318,13.8,62.5,88,54.6,50.87,86.04,13.03,329.2,95.12,67,90.58,67.8,21.7,48.775,30.695,29.175,126,93.04,59.07,36.71,134.2,0.52,329.6,19.78,124.6,20.3,10.05,5.401,44.5,61.35,2.945,2.972,38.35,154.15,73.5,15.77,18.56,24.3,18.87,14.88,18.995,9.8,66.41,72.82,58,144.81,9.057,91.12,94.08,106.1,47.66,11.19,83.73,176.36,8.92,165.35,7.38,15.03,13.75,32.57,57.82,18.91,126.505,153.5,71.34,7,26.08,34,26.95,122.05,33.51,147.67,34.7,747.7,45.72,9.407,15.83,13.495,13.515,55.63,170.62,149.31,212.54,167.31,144.97,33.55,36.87,231.87,31.339,3.066,20.9
29-06-16,4195.32,1328.4,1920.35,928.01,670.62,1408.39,1429.14,784.34,915.65,706.52,509.99,13.51,17.585,20.4,57.73,123.99,39.34,159.23,34.97,6.25,18.9,11.52,5.705,73.68,22.28,21.96,51.78,56,49.335,17.84,90.61252242,67.02,7.549,42.735,97.88,16.12,158,111.33,8.502,28.31,71.11,11.85,16.87,61.8,23.21929563,135.75,55.3,180.55,10.31,104.45,119.05,130.65,10.4,62.52,68.09,80.98,3.132,34.19,51.93,770,61.36,21.53,78.52,19.8350963,14.62,28.5,37.145,171.5,56,144,26.55,903,25.26,49,97.25,50,118.95,2.9,19.7,20.21,28.97,74.69,63.54,60.7,73.9,78.92,1.25,11.885,26.47,24.89,25.29,144.95,45.39,26.61,10.875,39.855,74.26,42.95,9.42,13.51,54.19,22.6,22.845,39.99,122.55,40,57.14,3.377,2.302,17.175,38.39953,75.08,13,60.5,67.3,53.16,68.33,17.74,280,329.55,13.35,62.5,88,55.22,51.82,82.8,13.47,336.35,98.19,66,90.69,70.4,21.65,50.53,30.51,28.865,129,94.36,60.2,37.1,134.05,0.53,330,20.27,126.55,20.725,10.37,5.521,45.54,62.43,3.216,3.017,39.51,163,74.95,16.505,19.145,25.26,19.26,15.22,19.295,9.91,68.5,74.3,57.52,147.81,9.346,91.81,98,108.75,48.765,11.065,84.2,179.4,9.59,170,7.53,15.16,13.85,32.8,59.3,19.665,126.55,153.6,73.64,7.07,26.635,34.7,27.91,123,34.38,148.28,34.5,715,47.9,9.837,16.18,13.835,14.035,57.1,175.96,152.97,216.11,172.82,145.45,33.55,36.76,232.44,31.862,3.139,21.41
30-06-16,4237.48,1336.5,1938.5,935.75,673.66,1419.36,1446.29,792.46,923.02,708.2,527.26,13.72,18.495,20.68,58.88,124.93,39.36,160.6,34.69,6.27,19.005,11.56,5.721,74.53,22.74,22.21,53.15,56,50.22,17.805,91.61575684,68.28,7.56,43.12,99.03,16.02,157.75,112.41,8.558,27.81,71.7,11.87,17.4,64.21,24.01477599,136,55.06,182.5,10.44,105.1,122.15,133.03,10.97,63.69,69.07,80.9,3.25,34,51.73,774,63.41,21.5,78.2,20.4959374,14.655,29.1,37.745,173,59.99,144.8,27.4,898.05,25.56,48.7,98.9,50,118.85,2.91,19.7,20.875,29.5,77.47,63.67,60.98,78.95,80.01,1.25,11.97,25.93,24.9,25.295,145.45,45.695,26.72,11.315,39.85,75.26,43.38,9.48,13.81,55.43,22.58,22.845,40.13,122.5,39.83,57.53,3.409,2.301,17.025,38.691172,76.97,13.315,60.54,68,53.5,68.44,18.57,280,333.6,13.74,62.9,88.05,54.99,53.06,84.71,13.81,336.95,100.1,66.45,90.4,70.51,21.68,50.9,30.385,28.735,132.25,96.76,60.53,36.7,134,0.54,320,20.51,126.95,21.11,10.46,5.609,46.31,63.75,3.214,3.05,39.755,163.5,75.01,16.9,19.47,25.7,19.205,15.57,19.41,10.06,68.93,74.92,58.24,149.04,9.559,93.12,93.07,108.9,52,10.815,85.21,181.07,9.55,172,7.58,15,13.85,33.01,60.92,19.65,126.625,153.69,74.08,6.974,26.825,34.9,28.21,123,34.355,148.67,34.6,725,48.815,9.928,16.435,14.08,14.51,57.775,177.59,155.14,218.34,174.16,145.35,33.59,36.75,232.77,32.163,3.168,21.49
01-07-16,4273.96,1369.5,1963.09,945.84,678.97,1426.04,1458.79,799.8,927.96,704.89,529.27,13.5,19.19,20.65,59.46,124.82,39.71,161.97,36.005,6.05,19.235,11.45,5.945,75.01,23.4,22.505,53.25,56.5,50.51,17.86,92.21964552,68.56,7.647,43.49,99.88,16.075,160.45,112.97,8.679,28.3,72.99,12.275,17.99,65.15,23.74799904,136.15,56.16,182.4,10.41,106,122.25,133,11.175,64.35,70.61,80.85,3.426,34.2,51.48,800,64.2,21.75,77.85,20.9595125,14.585,29.29,38.965,175.25,60,145.3,28.28,914.15,25.06,48.2,96.76,50,119.55,2.91,19.53,20.845,30.69,78.19,64.88,62.66,80,82.32,1.24,12.175,26.35,25.46,26.915,148.2,46.115,26.94,11.35,40.375,77.19,43.755,9.7,14.05,56.06,22.46,23.25,42.185,126.3,39.31,58.79,3.388,2.342,17,39.0703066,77.94,13.5,60.78,73.42,54.58,71.68,18.85,280,341.65,13.89,63.13,88.89,55.5,53.73,83.5,14.15,340.8,101,69.5,90,73.56,22.2,52.25,30.755,30.71,131,97.53,61.44,37,133.03,0.54,312,20.8,128,21.825,10.51,5.638,46.92,64.72,3.269,3.05,39.91,165.75,75.97,16.97,19.38,26,19.565,15.7,19.56,10.24,69.03,75.02,60.61,149.96,9.54,93.39,95.05,111.1,50.7,11.54,87.83,182.3,9.441,172.45,7.75,14.98,14,33.775,61.07,19.97,126.69,153.89,74.49,7.054,27.495,35.15,28.38,123,34.97,148.73,34.5,725,50,9.958,16.53,14.185,14.42,58.11,179.01,155.94,219.76,176.06,145.77,33.39,36.75,233.46,32.386,3.185,21.75
04-07-16,4234.86,1370.59,1955.44,937.27,669.23,1425.65,1443.43,793.68,916.59,696.19,532.69,13.68,19.21,20.9,60,126.2,39.05,161.13,35.5,6.11,18.73,11.34,5.81,73.37,24.11,22.445,51.85,57,50.27,17.55,92.01510258,67.78,7.516,43.15,100,16.055,161.25,112.27,8.644,28.8,73.25,12.505,17.8,64.06,24.06813138,136.9,56.5,182.15,10.89,105.2,121.8,135.5,11.25,63.56,69.17,80.7,3.589,34,51.29,798.5,63.93,21.5,75.91,21.3639078,14.405,28.98,37.63,178.5,58.99,145.95,27.6,912.85,24.76,48.2,97,50,119.4,3.07,19.32,20.71,32.76,77.88,64.6,61.59,78.27,81.47,1.24,11.905,26.09,25.15,25.87,147.5,45.575,26.79,11.07,39.895,76.66,43.38,9.62,14.11,55.82,22.34,23.795,40.335,124.5,39.25,58.12,3.336,2.36,16.895,39.6730334,76.93,13.235,60.86,75,54.14,69.13,18.8,279,334.9,13.56,63.48,88,54.89,53.05,83.495,14.62,342.5,100,69.39,90.15,73,22.6,51.01,29.42,29.18,131,97.15,60.32,36.93,135.73,0.55,316,20.83,127.25,21.105,10.84,5.573,45.97,64.84,3.442,3.02,39.225,167.15,75.11,16.89,19.475,26.46,19.605,15.62,19.49,10.19,68.86,75.05,60.61,150.09,9.274,92,91.66,110.25,51.25,11.23,86.47,182.36,9.448,173.4,7.73,14.9,14.18,33.085,60.15,19.6,126.67,153.95,74.46,6.91,27,35.03,27.795,123,34.12,148.63,34.55,738,49.53,9.907,16.24,14.145,14.545,57.745,177.95,154.96,219.69,174.62,146.01,33.3,36.7,233.54,32.4,3.187,21.64
05-07-16,4163.42,1337.52,1932.53,923.37,653.16,1415.19,1415.8,779.33,903.55,683.16,520.05,13,19.07,20.3,59.06,127,37.88,158.59,34.72,6.03,18.535,11.3,5.963,71.94,23.8,22.02,51.69,57,48.55,16.965,91.070309,67.18,7.251,42.34,99.72,15.83,158,110.99,8.465,28.11,73,11.72,17.3,63.05,23.14168779,134.55,57.48,176.9,10.38,103.3,119.5,135.5,10.82,62.67,67.53,80.9,3.422,34,49.77,796,63.83,21.5,74.65,20.4466209,14.135,29.04,36.36,175.8,58.71,143.45,27.15,914.35,24.58,47.97,98,49.5,118.75,2.87,19.2,20.18,30.11,77.45,63.24,61.23,78.5,80.31,1.25,12.035,25.475,24.97,25.135,144.2,44.755,26.4,10.405,39.02,72.35,42.685,9.51,13.77,55.15,22.2,22.35,38.555,123.25,39.95,56.76,3.165,2.311,16.305,39.3327844,76,12.58,60.94,72.28,53.52,66.55,18.06,279,329.75,13.4,63.23,87.1,54,51.68,83.495,14.06,340.55,99.68,68,91.48,71,22.28,49.11,28.675,28.095,131,96.9,59.44,36.93,133.6,0.58,317.8,19.81,125.75,20.08,10.61,5.469,46.705,64.86,3.222,2.96,39.12,163,74.07,16.84,19.11,26.71,19.58,15.08,19.39,9.98,68.07,74.59,60.99,149.05,9.045,89.86,87.45,110.15,48.905,10.62,83.69,181.64,8.998,173.35,7.62,14.825,14,32.86,58.64,19.29,126.54,153.88,74.95,6.815,26.14,34.76,26.79,123,33.275,147.94,33.85,724,46.94,9.789,16.005,13.895,14.27,56.765,175.23,152.28,219.07,171.34,146.32,33.29,36.44,233.66,32.298,3.147,21.51
06-07-16,4085.3,1296.35,1909.85,908.25,639.37,1398.57,1391.46,762.34,890.06,662.4,510.12,12.59,18.655,20.09,58.12,126.9,36.86,155.91,33.79,5.89,18.47,11.38,5.665,71.1,23.51,21.3,52.21,56.5,47.66,16.305,87.2716544,66.19,7.095,40.11,97.92,15.685,158,109.49,7.99,27.75,71.7,11.6,16.63,62.6,22.83610692,132.5,55.5,171.75,10.18,103,118.5,133.03,10.445,62.21,66.06,81.1,3.38,33.75,48.47,766.5,63.31,21,73.4,20.219765,13.705,28.98,34.835,172.4,57.49,142.5,26.8,910.45,24.57,47.8,97.5,49.5,117.3,2.74,19.2,19.88,28.95,76.67,62.46,59.89,78.49,78.2,1.24,12,24.99,24.84,25.235,143.65,44.45,26.3,10.395,38.085,70.6,41.765,9.48,13.7,54.23,21.81,21.49,38.44,122.55,37.5,55.56,3.077,2.236,16.475,39.2355704,74.89,12.375,60.8,71.1,53.07,65.36,18.47,271.43,326.95,13.45,62.3,87.9,53.52,50.48,83.54,14.04,337.55,97.79,67.25,89.95,71.11,21.68,48.885,28.295,27.995,129,96.46,58.67,36.34,133.5,0.57,311.3,19.5,122.95,19.535,10.48,5.413,45.7,64.86,3.072,2.924,38.36,160,73.19,16.56,18.76,26.7,19.375,14.99,19.05,9.82,68.17,73.71,59.6,145.9,8.66,89.3,84.54,108.85,48.96,10.465,82.8,179.83,8.584,171.05,7.62,14.755,13.85,33.26,57.47,19.15,126.61,153.95,74.83,6.791,25.365,33.81,26.4,122,32.545,148.09,32.98,710,45.875,9.576,15.085,13.625,14.095,55.73,172.22,149.19,219.35,167.97,146.25,33.12,36.44,234.1,32.336,3.109,21.26
07-07-16,4117.85,1303.68,1923.85,915.05,642.79,1403.5,1408.62,768.1,896.18,671.58,514.72,12.72,18.995,20.39,58.5,126.67,37.23,157.78,34.875,5.85,18.6,11.39,5.669,71.32,23.33,21.475,52.58,56.99,48.35,16.385,87.62229944,66.76,7.14,40.435,98.52,15.64,157.5,110.61,7.881,27.95,72.96,11.8,16.66,62.55,23.87896227,133.3,56.6,171.45,10.52,104.45,119.3,132.5,10.605,63.13,66.48,80.86,3.36,33.15,49.05,780.5,64.5,21,74.11,21.0680088,13.895,29.04,35.38,170.05,57.48,143.75,26.37,929.6,25.54,47.6,97.4,49.5,118.1,2.79,19.2,20.005,29.57,76.61,62.46,60.26,76,79.33,1.24,12.005,25.205,24.8,25.225,145.3,43.89,26.5,10.62,37.93,70.32,42.05,9.4,13.8,51.88,21.81,21.49,38.66,123,38.06,56.08,3.149,2.286,16.82,39.5272124,75.81,12.33,60.88,70.8,53.68,65.8,18.88,270.01,329,13.82,62.8,88.41,52.63,50.38,84.145,14.4,337.45,98.77,67.27,88.74,71,22.11,48.925,28.835,28.51,128.6,97.37,59.38,36.79,133.51,0.57,315,19.22,123.8,20.095,10.65,5.48,45.96,64.86,3.082,2.967,38.5,165.5,75.09,16.385,18.77,26.73,19.42,15.1,19.05,9.75,68.61,74.04,59.6,146.87,9.04,90.08,86.19,108.2,49.975,10.48,83.33,181.17,8.924,172.35,7.7,14.975,14.03,33.73,58.87,19.515,126.67,153.94,73.83,6.99,25.61,33.8,26.595,122.23,33,148.16,33.19,724,46.6,9.714,15.09,13.765,14.225,56.095,174.01,150.77,220.82,169.59,146.13,33.26,36.52,233.66,32.563,3.137,21.48
08-07-16,4190.68,1323.67,1941.78,932.23,663.14,1407.97,1429.88,780.14,909.4,684.12,526.08,12.84,19.475,20.2,58.77,128.5,38.42,160.17,35.945,5.89,18.8,11.34,5.722,73.01,23.33,22,53.37,56,49.96,17.075,87.53463818,67.88,7.541,41.16,98.52,15.61,157.5,112.68,7.8,27.23,72.4,12.005,16.78,63.39,24.03417795,134.4,56.67,171.9,10.7,106.45,119.45,132.5,10.875,63.6,68.45,80.86,3.518,33.84,49.03,783,64.04,21.1,75.39,22.5770937,14.155,29.42,36.975,171.7,58.2,144.95,27,939.85,29,48.5,97,49.5,118.6,2.89,19.48,20.605,29.58,78.29,64.55,60,75.94,81.25,1.24,12.145,25.81,24.65,25.975,147.1,45.365,26.5,10.975,38.5,71.71,42.65,9.44,13.8,52.29,21.79,21.49,40,127.15,38.22,56.53,3.309,2.281,17.005,39.4299984,76.83,12.85,60.71,72,54.12,69.57,18.9,281,333.7,13.9,62.32,88.01,51.98,52.1,84.075,14.4,337.45,99.17,68,86,72,22.3,49.995,29.315,30.095,128.35,98.95,60.24,37.09,133.73,0.61,312,19.2,124.55,20.765,10.83,5.658,46.76,64.88,3.161,3.011,39.815,168.4,75.6,16.785,19.1,26.74,20.025,15.54,18.985,9.78,70.08,74.19,59.58,149.12,9.428,91.5,87.91,108.65,50.01,11.02,85.4,183.69,9.043,172.8,7.76,15.43,14.18,34.065,59.86,20.76,126.665,154.01,74.49,7.16,26.02,34.37,28,122.24,34.08,148.22,33.46,720.05,48.59,9.841,15.695,14.035,14.54,57.24,176.74,153.71,223.85,172.89,146.39,33.27,36.4,234.26,32.996,3.191,21.77
11-07-16,4264.53,1368.37,1966.26,949.78,671.83,1426.19,1464.91,792.62,923.44,687.97,529.16,14.75,19.91,20.19,60.39,130.25,39.19,162.56,37,5.92,18.96,11.4,5.85,74.5,23.69,22.35,54.86,55.99,51.01,17.295,89.77487038,69.82,7.618,41.875,99.99,15.7,157.5,113.7,7.83,27.8,73,12.34,17.17,65.03,24.89271468,137.5,56.9,173.55,11.16,108.4,120.7,133,10.84,65.45,70.94,80.86,3.46,33.6,50.2,783.55,64.36,21.1,76.51,22.6757267,14.235,30,37.62,172.8,58.6,147.85,26.68,963.5,26.28,48.91,97,49.5,120.9,2.89,19.73,21.095,33.18,78.52,65.83,61.85,75.7,82.78,1.24,12.225,26.285,24.71,26.215,151,46.125,26.12,11.39,39.25,72.5,43.35,9.5,13.65,53.74,21.8,22.205,40.24,130.2,38.65,57.77,3.342,2.27,16.8,39.5466552,78.32,13.025,61.15,71.9,55.11,71.17,19,272,339.7,13.99,63,89.5,52.04,54,84.075,14.23,344.5,99.73,68.5,82,73.1,22.8,50.65,30.5,30.49,128.1,100.2,62.37,37.3,134.99,0.63,309,19.72,127.05,21.255,11.14,5.706,47.995,65.08,3.16,3.065,40.265,172.6,76.76,17.135,19.225,26.7,20.58,15.54,19,9.88,71,74.8,60.01,150.77,9.529,93.31,89.56,110.1,49.575,11.17,85.8,185.23,9.346,174.1,7.81,15.56,14.37,34.63,61.59,21.075,126.64,154,75.24,7.231,26.435,34.89,28.505,122.29,35.085,148.11,33.73,720,49.205,9.996,15.905,14.09,14.715,58.22,179.55,156.34,225.73,175.89,146.62,33.27,36.53,234.13,33.28,3.242,22.1
12-07-16,4331.38,1407.19,1989.46,963.2,690.73,1423.53,1484.93,803.33,926.27,702.46,527.51,15.93,19.965,20.3,60,134,40.32,164.34,37.61,6,18.95,11.41,5.982,74.29,23.68,22.905,54.59,56.7,52.93,18.165,90.94368718,70.1,7.937,42.525,100.3,15.725,158.6,115.47,8.015,28,73,12.7,17.07,65.42,24.8345088,139.7,57,174.5,11.15,107.1,119.95,133,10.805,65.76,71.47,80.76,3.41,35.28,52.21,807.05,64.81,22,77,23.178755,14.535,29.58,37.79,177,58.69,150.2,26.66,976,26.56,49.1,97.16,49.3,121.1,3.02,19.68,21.385,36.19,78.39,65.65,61.14,75.7,82.45,1.25,12.2,26.76,24.9,27.25,153.6,46.355,26.58,11.625,39.05,73.37,43.935,9.4,13.8,53.3,22.15,22.21,41.69,129.2,38.02,58.48,3.427,2.272,16.875,39.6438692,78.39,13.535,61.35,71.74,55.65,74.09,18.97,271.2,340,13.77,63.85,89.5,54.4,54.64,84.085,14.15,350.1,99.43,68.11,80.5,75.88,22.84,51.62,31.12,31.825,127,100.95,62.63,37.2,134.2,0.66,310,20.23,127.3,21.21,11,5.789,48.31,65.18,3.477,3.106,42.34,173.2,77.4,17.34,19.03,26.68,20.355,16.31,19.7,10.07,70.49,74.59,61,151.44,9.68,94.02,90.06,111.4,52.6,11.895,88.49,185.89,9.555,173.45,7.77,15.74,14.3,33.98,62.21,21.265,126.62,153.93,74.59,7.264,27.11,34.76,29.785,122.28,35.685,148.1,33.85,735.5,50.06,10.156,16.34,13.99,14.73,59.18,181.65,158.58,226.44,178.94,146.42,33.2,36.97,233.38,33.39,3.275,22.33
13-07-16,4335.26,1403.65,1986.2,965.86,684.24,1438.98,1488.69,794.91,930.63,695.7,533.9,14.98,19.79,20.3,60.34,134,40.02,163.66,38.87,6.13,18.945,11.41,5.89,74.64,23.51,22.935,54.71,56.7,52.85,17.91,91.1677104,70.35,7.814,42.575,100,15.825,160.65,114.47,8.5,27.95,73,12.63,17.42,65.66,24.54832989,139.25,57.5,174.3,10.89,108.75,120.1,132.09,10.94,66.09,71.36,80.76,3.49,36.5,53.12,805,64.72,22.12,78.28,22.8927193,14.395,29.54,37.435,173.75,59.99,150.5,27.47,976,26.91,49.2,96.93,49.3,121.35,2.92,19.7,21.76,35.26,77.83,66.28,61.93,77.5,83,1.24,12.225,26.84,25.07,26.685,153.65,47.13,26.44,11.695,39.22,73.75,43.5,9.41,13.7,53.44,22.16,22.31,41.2,130,38.3,58.6,3.311,2.22,16.915,39.3133416,78.35,13.535,61.2,71.6,55.82,73.54,18.9,271.1,340,13.76,63.85,89,54.24,54.84,84.195,14.11,349.8,99.47,68.85,79.01,75.44,23,51.21,31.12,31.52,126.5,101.65,63.35,37.21,134.2,0.66,312,20.44,127.25,21.385,10.94,5.784,47.91,65.9,3.5,3.066,41.5,172,77.61,17.225,19.31,27.63,20.3,16.12,19.65,10.15,70.39,75.93,61.49,150.72,9.629,93.58,91.25,111.3,52,11.795,87.84,184.72,9.47,173.7,7.7,15.88,14.48,34,61.94,21.29,126.55,153.9,74.6,7.291,26.78,34.9,29.275,122.3,35.835,148.39,33.61,726,48.91,10.079,16.165,14.205,14.895,59.065,181.07,158.4,225.17,178.13,147.08,33.2,36.62,234.1,33.189,3.243,22.12
14-07-16,4385.52,1426.54,2003.07,969.1,696.93,1433.6,1501.55,808.07,939.9,705.12,537.39,15.19,19.885,20.4,59.85,133.5,40.81,165.34,38.6,6.15,19.13,11.41,6.006,76.71,23.33,23.185,54.98,57.2,53.5,18.335,92.34626734,70.55,7.985,43.05,99.7,15.815,160.5,116.61,8.723,28.04,73,12.75,17.4,65.46,24.30580539,141,58.1,175.25,10.85,109.2,120.15,132.49,11.11,66.31,73.11,80.76,3.54,36.52,53.38,817.5,65.97,22.245,80.19,23.6226035,14.59,29.58,38.685,174.3,59.5,150.85,27.36,973.45,26.78,49.25,97.56,49.495,121.2,2.93,19.7,22.13,36.28,77.77,66.52,61.35,78.45,82.96,1.24,12.545,27.095,24.72,27.01,154.5,47.52,26.56,11.97,39.08,74.97,44.2,9.48,13.85,53.37,22.52,22.095,42.095,129.95,39.27,59.07,3.475,2.23,17.07,39.225849,79.18,13.795,61.14,72,56.21,74.92,18.95,268.68,334.65,14.04,64.95,89.39,54,55.68,84.225,14.1,351.5,99.59,70,80.12,75.01,22.71,50.96,31.245,32.385,125.4,102.15,63.02,37.3,134.15,0.65,314.5,20.47,128.4,21.53,11.04,5.772,48.435,65.9,3.597,3.05,42.895,170,77.73,17.37,19.375,27.98,20.24,16.29,19.615,10.15,70,75.63,61.99,152.01,9.586,94.1,93.22,111.4,51.15,12.015,89.48,186.11,9.755,174,7.7,15.84,14.43,33.635,63.07,21.71,126.6,153.87,74.5,7.27,26.91,35.01,30.325,122.34,36.455,148.65,34.01,738.45,50.26,10.165,16.42,14.305,14.94,59.805,182.67,159.92,226.79,180.32,146.9,33,36.9,233.53,33.445,3.305,22.46
